benchmark,tie_metric,tolerance_pp,model_a,model_b,predictor,correct_direction,abs_tie_gap
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass1_pct,False,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,False,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4,frs_pct,True,4.6875
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass1_pct,True,4.6875
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass16_pct,True,4.6875
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,True,4.6875
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.7857142857142776
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.7857142857142776
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,True,1.7857142857142776
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.7857142857142776
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.7857142857142776
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.7857142857142776
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,True,1.7857142857142776
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.7857142857142776
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.7857142857142776
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.7857142857142776
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,True,1.7857142857142776
GPQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.7857142857142776
GPQA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,2.200000000000003
GPQA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,2.200000000000003
GPQA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,True,2.200000000000003
GPQA,pass1_pct,3.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,2.200000000000003
GPQA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,2.200000000000003
GPQA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,2.200000000000003
GPQA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,True,2.200000000000003
GPQA,pass1_pct,5.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,2.200000000000003
GPQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,LLaMA-3.1-8B,frs_pct,True,2.678571428571445
GPQA,pass16_pct,3.0,DS-R1-7B,LLaMA-3.1-8B,pass1_pct,True,2.678571428571445
GPQA,pass16_pct,3.0,DS-R1-7B,LLaMA-3.1-8B,pass16_pct,True,2.678571428571445
GPQA,pass16_pct,3.0,DS-R1-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,2.678571428571445
GPQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,frs_pct,True,2.678571428571445
GPQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass1_pct,True,2.678571428571445
GPQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass16_pct,True,2.678571428571445
GPQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,2.678571428571445
GPQA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,pass16_pct,True,1.3392857142857224
GPQA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass16_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass16_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen3-4B,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,frs_pct,False,2.6785714285714164
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,pass1_pct,False,2.6785714285714164
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,pass16_pct,False,2.6785714285714164
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,high_conf_accuracy_pct,False,2.6785714285714164
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,frs_pct,False,2.6785714285714164
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,pass1_pct,False,2.6785714285714164
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,pass16_pct,False,2.6785714285714164
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,high_conf_accuracy_pct,False,2.6785714285714164
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen2.5-Math,frs_pct,True,0.22321428571430602
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen2.5-Math,pass1_pct,True,0.22321428571430602
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen2.5-Math,pass16_pct,False,0.22321428571430602
GPQA,pass16_pct,1.0,DS-R1-1.5B,Qwen2.5-Math,high_conf_accuracy_pct,False,0.22321428571430602
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen2.5-Math,frs_pct,True,0.22321428571430602
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen2.5-Math,pass1_pct,True,0.22321428571430602
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen2.5-Math,pass16_pct,False,0.22321428571430602
GPQA,pass16_pct,2.0,DS-R1-1.5B,Qwen2.5-Math,high_conf_accuracy_pct,False,0.22321428571430602
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen2.5-Math,frs_pct,True,0.22321428571430602
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen2.5-Math,pass1_pct,True,0.22321428571430602
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen2.5-Math,pass16_pct,False,0.22321428571430602
GPQA,pass16_pct,3.0,DS-R1-1.5B,Qwen2.5-Math,high_conf_accuracy_pct,False,0.22321428571430602
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,frs_pct,True,0.22321428571430602
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,pass1_pct,True,0.22321428571430602
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,pass16_pct,False,0.22321428571430602
GPQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,high_conf_accuracy_pct,False,0.22321428571430602
GPQA,pass16_pct,1.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,1.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,2.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,0.8928571428571388
GPQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.8928571428571388
GPQA,pass1_pct,2.0,DS-R1-1.5B,Qwen2.5-7B,frs_pct,False,2.0
GPQA,pass1_pct,2.0,DS-R1-1.5B,Qwen2.5-7B,pass1_pct,False,2.0
GPQA,pass1_pct,2.0,DS-R1-1.5B,Qwen2.5-7B,pass16_pct,False,2.0
GPQA,pass1_pct,2.0,DS-R1-1.5B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.0
GPQA,pass1_pct,3.0,DS-R1-1.5B,Qwen2.5-7B,frs_pct,False,2.0
GPQA,pass1_pct,3.0,DS-R1-1.5B,Qwen2.5-7B,pass1_pct,False,2.0
GPQA,pass1_pct,3.0,DS-R1-1.5B,Qwen2.5-7B,pass16_pct,False,2.0
GPQA,pass1_pct,3.0,DS-R1-1.5B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.0
GPQA,pass1_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,frs_pct,False,2.0
GPQA,pass1_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass1_pct,False,2.0
GPQA,pass1_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass16_pct,False,2.0
GPQA,pass1_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.0
GPQA,pass1_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.5
GPQA,pass1_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.5
GPQA,pass1_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.5
GPQA,pass1_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.5
GPQA,pass1_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.5
GPQA,pass1_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.5
GPQA,pass1_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.5
GPQA,pass1_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.5
GPQA,pass1_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.5
GPQA,pass1_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.5
GPQA,pass1_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.5
GPQA,pass1_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.5
GPQA,pass1_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.5
GPQA,pass16_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,frs_pct,False,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,pass16_pct,False,0.6696428571428612
GPQA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.6696428571428612
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4,frs_pct,False,3.571428571428555
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4,pass1_pct,False,3.571428571428555
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4,pass16_pct,False,3.571428571428555
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4,high_conf_accuracy_pct,False,3.571428571428555
GPQA,pass16_pct,1.0,Qwen3-4B,Qwen2.5-Math,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen3-4B,Qwen2.5-Math,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen3-4B,Qwen2.5-Math,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen3-4B,Qwen2.5-Math,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen3-4B,Qwen2.5-Math,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen3-4B,Qwen2.5-Math,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen3-4B,Qwen2.5-Math,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen3-4B,Qwen2.5-Math,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-Math,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-Math,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-Math,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-Math,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.0
GPQA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,False,0.0
GPQA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,False,0.0
GPQA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.0
GPQA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.0
GPQA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,False,0.0
GPQA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,False,0.0
GPQA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.0
GPQA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.0
GPQA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,False,0.0
GPQA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,False,0.0
GPQA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.0
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.0
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,False,0.0
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,False,0.0
GPQA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,False,0.0
GPQA,pass16_pct,2.0,Qwen3-4B,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,2.0,Qwen3-4B,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,2.0,Qwen3-4B,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,2.0,Qwen3-4B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,3.0,Qwen3-4B,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,3.0,Qwen3-4B,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,3.0,Qwen3-4B,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,3.0,Qwen3-4B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,5.0,Qwen3-4B,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,5.0,Qwen3-4B,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,5.0,Qwen3-4B,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,5.0,Qwen3-4B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,1.0,Qwen3-4B,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Qwen3-4B,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Qwen3-4B,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Qwen3-4B,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Qwen3-4B,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Qwen3-4B,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,frs_pct,False,2.9017857142857224
GPQA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,pass1_pct,True,2.9017857142857224
GPQA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,pass16_pct,False,2.9017857142857224
GPQA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,False,2.9017857142857224
GPQA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,frs_pct,False,2.9017857142857224
GPQA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,pass1_pct,True,2.9017857142857224
GPQA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,pass16_pct,False,2.9017857142857224
GPQA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,False,2.9017857142857224
GPQA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,frs_pct,True,3.571428571428555
GPQA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,pass1_pct,True,3.571428571428555
GPQA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,pass16_pct,True,3.571428571428555
GPQA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,high_conf_accuracy_pct,True,3.571428571428555
GPQA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,2.008928571428555
GPQA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass1_pct,False,2.008928571428555
GPQA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,2.008928571428555
GPQA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,2.008928571428555
GPQA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,frs_pct,False,2.008928571428555
