model,benchmark,resample_id,k,recall,precision,jaccard,snr_k16,snr_k8,regime_flip,num_scored_in_overlap,partial_frs_estimate
Qwen2.5-7B,GSM8K,5,4,1.0,0.2501184272856466,0.2501184272856466,-0.7993410690613474,-0.7624984893640917,False,16,65.625
Qwen2.5-7B,GSM8K,6,4,0.9659090909090909,0.24159166271909047,0.23954908407703146,-0.7993410690613474,-0.8052729733061829,False,8,69.53125
Qwen2.5-7B,GSM8K,7,4,0.9488636363636364,0.23732828043581242,0.2343311506080449,-0.7993410690613474,-0.8439387293263269,False,9,64.58333333333333
Qwen2.5-7B,GSM8K,8,4,1.0,0.2501184272856466,0.2501184272856466,-0.7993410690613474,-0.822751532476087,False,13,66.82692307692308
Qwen2.5-7B,GSM8K,9,4,0.9678030303030303,0.24206537186167693,0.24013157894736842,-0.7993410690613474,-0.7610400933581704,False,17,66.54411764705883
Qwen2.5-7B,MATH500,0,8,1.0,0.5,0.5,-0.30780533422187983,-0.3025024143187934,False,24,73.4375
Qwen2.5-7B,MATH500,1,8,0.98,0.49,0.48514851485148514,-0.30780533422187983,-0.35028521904272114,False,33,73.29545454545455
Qwen2.5-7B,MATH500,2,8,0.97,0.485,0.47783251231527096,-0.30780533422187983,-0.32844173862518133,False,22,79.82954545454545
Qwen2.5-7B,MATH500,3,8,1.0,0.5,0.5,-0.30780533422187983,-0.3156723940103747,False,20,72.8125
Qwen2.5-7B,MATH500,4,8,0.9475,0.47375,0.46163215590742995,-0.30780533422187983,-0.3136787265524429,False,26,79.08653846153847
Qwen2.5-7B,MATH500,5,8,1.0,0.5,0.5,-0.30780533422187983,-0.2934291971647254,False,27,75.46296296296296
Qwen2.5-7B,MATH500,6,8,0.9475,0.47375,0.46163215590742995,-0.30780533422187983,-0.31671829393537565,False,25,76.25
Qwen2.5-7B,MATH500,7,8,0.9725,0.48625,0.4796547472256473,-0.30780533422187983,-0.32483658311072416,False,21,68.75
Qwen2.5-7B,MATH500,8,8,1.0,0.5,0.5,-0.30780533422187983,-0.31886687583356255,False,21,80.6547619047619
Qwen2.5-7B,MATH500,9,8,1.0,0.5,0.5,-0.30780533422187983,-0.3132585068571549,False,33,79.35606060606061
Qwen2.5-7B,MATH500,0,4,0.975,0.24375,0.2422360248447205,-0.30780533422187983,-0.24695522122088073,False,11,73.29545454545455
Qwen2.5-7B,MATH500,1,4,0.98,0.245,0.24378109452736318,-0.30780533422187983,-0.24941760982719804,False,10,66.875
Qwen2.5-7B,MATH500,2,4,1.0,0.25,0.25,-0.30780533422187983,-0.35267199029569507,False,16,77.734375
Qwen2.5-7B,MATH500,3,4,1.0,0.25,0.25,-0.30780533422187983,-0.29608512117316804,False,13,75.0
Qwen2.5-7B,MATH500,4,4,0.995,0.24875,0.2484394506866417,-0.30780533422187983,-0.2856433317652989,False,9,83.33333333333333
Qwen2.5-7B,MATH500,5,4,1.0,0.25,0.25,-0.30780533422187983,-0.27579658081849984,False,10,80.0
Qwen2.5-7B,MATH500,6,4,1.0,0.25,0.25,-0.30780533422187983,-0.3109795549132872,False,23,71.19565217391305
Qwen2.5-7B,MATH500,7,4,0.93,0.2325,0.2285012285012285,-0.30780533422187983,-0.33065546774155635,False,16,71.875
Qwen2.5-7B,MATH500,8,4,0.995,0.24875,0.2484394506866417,-0.30780533422187983,-0.28464502623381893,False,12,84.89583333333333
Qwen2.5-7B,MATH500,9,4,1.0,0.25,0.25,-0.30780533422187983,-0.33503649379733613,False,8,73.4375
Qwen2.5-7B,SVAMP,0,8,1.0,0.5,0.5,-0.9815109794406022,-0.9623048600407668,False,24,64.84375
Qwen2.5-7B,SVAMP,1,8,0.9925,0.49625,0.4943960149439601,-0.9815109794406022,-0.968639930253276,False,27,65.04629629629629
Qwen2.5-7B,SVAMP,2,8,1.0,0.5,0.5,-0.9815109794406022,-0.972617059560484,False,26,65.625
Qwen2.5-7B,SVAMP,3,8,0.97125,0.485625,0.4787430683918669,-0.9815109794406022,-1.0042464837527132,False,27,64.35185185185185
Qwen2.5-7B,SVAMP,4,8,0.93875,0.469375,0.45542753183747725,-0.9815109794406022,-0.982973359347447,False,23,65.21739130434783
Qwen2.5-7B,SVAMP,5,8,1.0,0.5,0.5,-0.9815109794406022,-0.9659453826916393,False,30,65.41666666666667
Qwen2.5-7B,SVAMP,6,8,0.9725,0.48625,0.4796547472256473,-0.9815109794406022,-0.9513029673558457,False,25,64.0
Qwen2.5-7B,SVAMP,7,8,0.9775,0.48875,0.48331273176761436,-0.9815109794406022,-1.0039222563499124,False,25,62.75
Qwen2.5-7B,SVAMP,8,8,0.9875,0.49375,0.4906832298136646,-0.9815109794406022,-0.9729688438493515,False,24,66.14583333333333
Qwen2.5-7B,SVAMP,9,8,0.9875,0.49375,0.4906832298136646,-0.9815109794406022,-0.9561490454641962,False,27,63.888888888888886
Qwen2.5-7B,SVAMP,0,4,0.9525,0.238125,0.23533045089561458,-0.9815109794406022,-0.931914074745384,False,9,63.19444444444444
Qwen2.5-7B,SVAMP,1,4,1.0,0.25,0.25,-0.9815109794406022,-0.8833174341162504,False,8,65.625
Qwen2.5-7B,SVAMP,2,4,0.985,0.24625,0.24533001245330013,-0.9815109794406022,-1.117962721576837,False,13,60.09615384615385
Qwen2.5-7B,SVAMP,3,4,1.0,0.25,0.25,-0.9815109794406022,-0.9747055431001869,False,11,62.5
Qwen2.5-7B,SVAMP,4,4,0.9675,0.241875,0.23992560446373218,-0.9815109794406022,-0.980570922932177,False,9,68.05555555555556
Qwen2.5-7B,SVAMP,5,4,0.9775,0.244375,0.2430080795525171,-0.9815109794406022,-1.0224051872702935,False,8,65.625
Qwen2.5-7B,SVAMP,6,4,1.0,0.25,0.25,-0.9815109794406022,-0.9802982183173533,False,17,68.01470588235294
Qwen2.5-7B,SVAMP,7,4,0.9975,0.249375,0.24921923797626483,-0.9815109794406022,-1.0086932721567128,False,10,66.25
Qwen2.5-7B,SVAMP,8,4,0.9725,0.243125,0.2414649286157666,-0.9815109794406022,-0.9153192095650957,False,14,65.625
Qwen2.5-7B,SVAMP,9,4,0.965,0.24125,0.23915737298636927,-0.9815109794406022,-0.9941151973079002,False,13,67.3076923076923
Qwen2.5-Math,AQuA,0,8,0.9705882352941176,0.4864864864864865,0.4794188861985472,-0.06750825971685454,-0.027074542375198955,False,24,67.96875
Qwen2.5-Math,AQuA,1,8,1.0,0.5012285012285013,0.5012285012285013,-0.06750825971685454,-0.0622240629358313,False,27,75.46296296296296
Qwen2.5-Math,AQuA,2,8,0.9558823529411765,0.47911547911547914,0.46875,-0.06750825971685454,-0.04787668625088078,False,25,72.0
Qwen2.5-Math,AQuA,3,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,-0.06750825971685454,-0.05520986555822794,False,24,72.65625
Qwen2.5-Math,AQuA,4,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,-0.06750825971685454,-0.10594281257528237,False,23,75.0
Qwen2.5-Math,AQuA,5,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,-0.06750825971685454,-0.09014910582314803,False,19,76.97368421052632
Qwen2.5-Math,AQuA,6,8,0.8725490196078431,0.43734643734643736,0.4110854503464203,-0.06750825971685454,-0.050196686180222105,False,20,77.1875
Qwen2.5-Math,AQuA,7,8,0.9705882352941176,0.4864864864864865,0.4794188861985472,-0.06750825971685454,-0.10518946821285541,False,27,68.28703703703704
Qwen2.5-Math,AQuA,8,8,1.0,0.5012285012285013,0.5012285012285013,-0.06750825971685454,-0.07114687423521718,False,23,81.79347826086956
Qwen2.5-Math,AQuA,9,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,-0.06750825971685454,-0.05875367787641853,False,27,73.37962962962963
Qwen2.5-Math,AQuA,0,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,-0.10745628802702119,False,12,58.333333333333336
Qwen2.5-Math,AQuA,1,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,0.04191410684977087,True,8,91.40625
Qwen2.5-Math,AQuA,2,4,0.9509803921568627,0.23832923832923833,0.2354368932038835,-0.06750825971685454,-0.025997089002300997,False,8,78.125
Qwen2.5-Math,AQuA,3,4,0.9705882352941176,0.24324324324324326,0.24146341463414633,-0.06750825971685454,0.007593425123152748,True,16,76.5625
Qwen2.5-Math,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,0.01142485146796316,True,15,90.0
Qwen2.5-Math,AQuA,5,4,0.9803921568627451,0.2457002457002457,0.24449877750611246,-0.06750825971685454,0.02161990567865324,True,11,80.68181818181819
Qwen2.5-Math,AQuA,6,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,-0.02203124812601714,False,7,72.32142857142857
Qwen2.5-Math,AQuA,7,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,-0.04761922031901509,False,11,68.18181818181819
Qwen2.5-Math,AQuA,8,4,1.0,0.25061425061425063,0.25061425061425063,-0.06750825971685454,-0.08921029328504183,False,10,77.5
Qwen2.5-Math,AQuA,9,4,0.9509803921568627,0.23832923832923833,0.2354368932038835,-0.06750825971685454,-0.14120056016552315,False,10,75.625
Qwen2.5-Math,CommonsenseQA,0,8,0.9866939611054247,0.49334698055271237,0.49008642602948654,0.0975960813492387,0.10595579179042199,False,27,68.28703703703704
Qwen2.5-Math,CommonsenseQA,1,8,0.9887410440122825,0.49437052200614123,0.4916030534351145,0.0975960813492387,0.09639909519085367,False,24,73.95833333333333
Qwen2.5-Math,CommonsenseQA,2,8,1.0,0.5,0.5,0.0975960813492387,0.09901402077636616,False,28,72.54464285714286
Qwen2.5-Math,CommonsenseQA,3,8,0.970317297850563,0.4851586489252815,0.47806354009077157,0.0975960813492387,0.10260111204010518,False,24,66.14583333333333
Qwen2.5-Math,CommonsenseQA,4,8,1.0,0.5,0.5,0.0975960813492387,0.11786840776507802,False,19,73.6842105263158
Qwen2.5-Math,CommonsenseQA,5,8,1.0,0.5,0.5,0.0975960813492387,0.0875501995132976,False,29,71.76724137931035
Qwen2.5-Math,CommonsenseQA,6,8,1.0,0.5,0.5,0.0975960813492387,0.0856959028488584,False,24,73.69791666666667
Qwen2.5-Math,CommonsenseQA,7,8,1.0,0.5,0.5,0.0975960813492387,0.10411285326106505,False,27,73.8425925925926
Qwen2.5-Math,CommonsenseQA,8,8,0.9959058341862845,0.49795291709314227,0.4969356486210419,0.0975960813492387,0.11658425170070406,False,23,63.58695652173913
Qwen2.5-Math,CommonsenseQA,9,8,0.9723643807574207,0.48618219037871035,0.4795557799091368,0.0975960813492387,0.09764317177718711,False,22,73.57954545454545
Qwen2.5-Math,CommonsenseQA,0,4,0.9918200408997955,0.24820880245649948,0.24770173646578142,0.0975960813492387,0.11270585984084815,False,15,68.33333333333333
Qwen2.5-Math,CommonsenseQA,1,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.07063160706787391,False,11,80.68181818181819
Qwen2.5-Math,CommonsenseQA,2,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.08774251850792657,False,14,66.07142857142857
Qwen2.5-Math,CommonsenseQA,3,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.09566412362353648,False,11,78.4090909090909
Qwen2.5-Math,CommonsenseQA,4,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.10821383380323336,False,11,78.4090909090909
Qwen2.5-Math,CommonsenseQA,5,4,0.9693251533742331,0.24257932446264074,0.24073133570340274,0.0975960813492387,0.11040202723906499,False,9,65.97222222222223
Qwen2.5-Math,CommonsenseQA,6,4,0.9570552147239264,0.23950870010235414,0.2369620253164557,0.0975960813492387,0.09792719464746662,False,16,74.609375
Qwen2.5-Math,CommonsenseQA,7,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.13699979990499495,False,15,64.58333333333333
Qwen2.5-Math,CommonsenseQA,8,4,1.0,0.2502558853633572,0.2502558853633572,0.0975960813492387,0.12485318578850207,False,20,75.9375
Qwen2.5-Math,CommonsenseQA,9,4,0.9693251533742331,0.24257932446264074,0.24073133570340274,0.0975960813492387,0.14596288613035088,False,8,70.3125
Qwen2.5-Math,GPQA,0,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.1791589225165018,False,16,55.078125
Qwen2.5-Math,GPQA,1,8,0.9860724233983287,0.49372384937238495,0.4903047091412742,0.19647760183027013,0.17875522978513048,False,26,55.04807692307692
Qwen2.5-Math,GPQA,2,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.20389951094773043,False,26,50.96153846153846
Qwen2.5-Math,GPQA,3,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.19740032112167086,False,28,49.107142857142854
Qwen2.5-Math,GPQA,4,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.2351147940948748,False,23,50.54347826086956
Qwen2.5-Math,GPQA,5,8,0.947075208913649,0.47419804741980476,0.46195652173913043,0.19647760183027013,0.16734810974190095,False,25,60.25
Qwen2.5-Math,GPQA,6,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.20311260618779273,False,31,56.45161290322581
Qwen2.5-Math,GPQA,7,8,0.9972144846796658,0.499302649930265,0.4986072423398329,0.19647760183027013,0.19591649186044374,False,19,56.25
Qwen2.5-Math,GPQA,8,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.20573764405673364,False,24,51.822916666666664
Qwen2.5-Math,GPQA,9,8,1.0,0.500697350069735,0.500697350069735,0.19647760183027013,0.23190713832118406,False,27,55.55555555555556
Qwen2.5-Math,GPQA,0,4,0.9944444444444445,0.2496513249651325,0.24930362116991645,0.19647760183027013,0.24146238355494942,False,12,55.729166666666664
Qwen2.5-Math,GPQA,1,4,0.9944444444444445,0.2496513249651325,0.24930362116991645,0.19647760183027013,0.2209521326720556,False,10,64.375
Qwen2.5-Math,GPQA,2,4,0.9388888888888889,0.23570432357043236,0.23214285714285715,0.19647760183027013,0.22526842227649194,False,11,50.56818181818182
Qwen2.5-Math,GPQA,3,4,0.95,0.2384937238493724,0.23553719008264462,0.19647760183027013,0.16627931586535283,False,12,51.041666666666664
Qwen2.5-Math,GPQA,4,4,0.9888888888888889,0.2482566248256625,0.24756606397774686,0.19647760183027013,0.2105635455473729,False,11,54.54545454545455
Qwen2.5-Math,GPQA,5,4,1.0,0.2510460251046025,0.2510460251046025,0.19647760183027013,0.16014441429987383,False,12,50.520833333333336
Qwen2.5-Math,GPQA,6,4,0.9722222222222222,0.24407252440725244,0.24238227146814403,0.19647760183027013,0.27050012993446176,False,11,64.77272727272727
Qwen2.5-Math,GPQA,7,4,0.9722222222222222,0.24407252440725244,0.24238227146814403,0.19647760183027013,0.19039610383726038,False,11,50.0
Qwen2.5-Math,GPQA,8,4,1.0,0.2510460251046025,0.2510460251046025,0.19647760183027013,0.14169710830421942,False,13,51.92307692307692
Qwen2.5-Math,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,0.19647760183027013,0.238863499883613,False,13,47.59615384615385
Qwen2.5-Math,GSM8K,0,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.19195766084618257,False,24,86.19791666666667
Qwen2.5-Math,GSM8K,1,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.19919971057145325,False,26,89.1826923076923
Qwen2.5-Math,GSM8K,2,8,0.9914772727272727,0.49597347228801514,0.49386792452830186,-0.19502809495761625,-0.21493016282019725,False,24,87.76041666666667
Qwen2.5-Math,GSM8K,3,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.1855256587073892,False,28,91.07142857142857
Qwen2.5-Math,GSM8K,4,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.18824778560604472,False,26,89.42307692307692
Qwen2.5-Math,GSM8K,5,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.21263279955283776,False,25,88.25
Qwen2.5-Math,GSM8K,6,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.166953987481175,False,24,96.09375
Qwen2.5-Math,GSM8K,7,8,0.9829545454545454,0.4917100900047371,0.48755284170972285,-0.19502809495761625,-0.2101833708129069,False,20,83.125
Qwen2.5-Math,GSM8K,8,8,1.0,0.5002368545712932,0.5002368545712932,-0.19502809495761625,-0.18566255071881918,False,21,85.71428571428571
Qwen2.5-Math,GSM8K,9,8,0.9801136363636364,0.49028896257697774,0.48545966228893056,-0.19502809495761625,-0.20647497904216322,False,25,93.5
Qwen2.5-Math,GSM8K,0,4,0.9810606060606061,0.24538133585978208,0.24422442244224424,-0.19502809495761625,-0.19052045026832576,False,8,89.84375
Qwen2.5-Math,GSM8K,1,4,1.0,0.2501184272856466,0.2501184272856466,-0.19502809495761625,-0.20685644403386524,False,13,85.57692307692308
Qwen2.5-Math,GSM8K,2,4,0.9696969696969697,0.24253908100426338,0.24071462153267512,-0.19502809495761625,-0.15184421567303058,False,13,96.15384615384616
Qwen2.5-Math,GSM8K,3,4,1.0,0.2501184272856466,0.2501184272856466,-0.19502809495761625,-0.18380432547678643,False,11,89.20454545454545
Qwen2.5-Math,GSM8K,4,4,0.9924242424242424,0.2482235907153008,0.24775413711583924,-0.19502809495761625,-0.2132348079257404,False,9,89.58333333333333
Qwen2.5-Math,GSM8K,5,4,0.9886363636363636,0.2472761724301279,0.2465753424657534,-0.19502809495761625,-0.19217355336700248,False,12,89.0625
Qwen2.5-Math,GSM8K,6,4,1.0,0.2501184272856466,0.2501184272856466,-0.19502809495761625,-0.17500472345244708,False,10,87.5
Qwen2.5-Math,GSM8K,7,4,1.0,0.2501184272856466,0.2501184272856466,-0.19502809495761625,-0.23131615193766072,False,13,92.78846153846153
Qwen2.5-Math,GSM8K,8,4,1.0,0.2501184272856466,0.2501184272856466,-0.19502809495761625,-0.19105706634266925,False,11,82.38636363636364
Qwen2.5-Math,GSM8K,9,4,0.9791666666666666,0.24490762671719565,0.24363807728557965,-0.19502809495761625,-0.24155836248283807,False,13,96.63461538461539
Qwen2.5-Math,MATH500,0,8,0.995,0.4975,0.49625935162094764,0.15869767855789058,0.14265806329389175,False,20,71.5625
Qwen2.5-Math,MATH500,1,8,0.9625,0.48125,0.4723926380368098,0.15869767855789058,0.16157869870364966,False,26,76.6826923076923
Qwen2.5-Math,MATH500,2,8,0.9825,0.49125,0.48698884758364314,0.15869767855789058,0.1436744278822623,False,21,86.60714285714286
Qwen2.5-Math,MATH500,3,8,1.0,0.5,0.5,0.15869767855789058,0.15809815016670817,False,18,76.04166666666667
Qwen2.5-Math,MATH500,4,8,0.9925,0.49625,0.4943960149439601,0.15869767855789058,0.18067088790987149,False,26,74.75961538461539
Qwen2.5-Math,MATH500,5,8,0.98,0.49,0.48514851485148514,0.15869767855789058,0.1413444580256503,False,23,77.98913043478261
Qwen2.5-Math,MATH500,6,8,0.975,0.4875,0.48148148148148145,0.15869767855789058,0.1577084455772458,False,20,78.125
Qwen2.5-Math,MATH500,7,8,1.0,0.5,0.5,0.15869767855789058,0.15073525785790234,False,22,79.54545454545455
Qwen2.5-Math,MATH500,8,8,1.0,0.5,0.5,0.15869767855789058,0.12585337692576531,False,22,72.44318181818181
Qwen2.5-Math,MATH500,9,8,0.9825,0.49125,0.48698884758364314,0.15869767855789058,0.1548432475955829,False,28,71.65178571428571
Qwen2.5-Math,MATH500,0,4,1.0,0.25,0.25,0.15869767855789058,0.13636577155592824,False,11,73.29545454545455
Qwen2.5-Math,MATH500,1,4,0.87,0.2175,0.2106537530266344,0.15869767855789058,0.17949721786439304,False,8,77.34375
Qwen2.5-Math,MATH500,2,4,1.0,0.25,0.25,0.15869767855789058,0.1505022483738656,False,14,86.60714285714286
Qwen2.5-Math,MATH500,3,4,1.0,0.25,0.25,0.15869767855789058,0.15238935094196038,False,11,89.77272727272727
Qwen2.5-Math,MATH500,4,4,1.0,0.25,0.25,0.15869767855789058,0.17346284701547243,False,15,76.66666666666667
Qwen2.5-Math,MATH500,5,4,1.0,0.25,0.25,0.15869767855789058,0.09401241448019733,False,12,78.125
Qwen2.5-Math,MATH500,6,4,1.0,0.25,0.25,0.15869767855789058,0.19933874508741758,False,13,78.36538461538461
Qwen2.5-Math,MATH500,7,4,0.98,0.245,0.24378109452736318,0.15869767855789058,0.15039143082213943,False,10,75.0
Qwen2.5-Math,MATH500,8,4,1.0,0.25,0.25,0.15869767855789058,0.12617956957032808,False,13,74.03846153846153
Qwen2.5-Math,MATH500,9,4,0.965,0.24125,0.23915737298636927,0.15869767855789058,0.19537338810149438,False,11,76.13636363636364
Qwen2.5-Math,SVAMP,0,8,1.0,0.5,0.5,-0.49535811601738555,-0.49169243787904193,False,21,80.05952380952381
Qwen2.5-Math,SVAMP,1,8,1.0,0.5,0.5,-0.49535811601738555,-0.48621554066164036,False,25,82.25
Qwen2.5-Math,SVAMP,2,8,1.0,0.5,0.5,-0.49535811601738555,-0.4708282418859948,False,20,73.75
Qwen2.5-Math,SVAMP,3,8,0.9875,0.49375,0.4906832298136646,-0.49535811601738555,-0.5070909349320725,False,21,72.61904761904762
Qwen2.5-Math,SVAMP,4,8,0.9475,0.47375,0.46163215590742995,-0.49535811601738555,-0.4514424650952098,False,21,71.13095238095238
Qwen2.5-Math,SVAMP,5,8,1.0,0.5,0.5,-0.49535811601738555,-0.4576814212947066,False,32,77.734375
Qwen2.5-Math,SVAMP,6,8,1.0,0.5,0.5,-0.49535811601738555,-0.4892924308143187,False,25,73.0
Qwen2.5-Math,SVAMP,7,8,1.0,0.5,0.5,-0.49535811601738555,-0.47225123210033587,False,25,82.25
Qwen2.5-Math,SVAMP,8,8,0.9975,0.49875,0.49812734082397003,-0.49535811601738555,-0.4656487495952044,False,25,71.75
Qwen2.5-Math,SVAMP,9,8,0.98,0.49,0.48514851485148514,-0.49535811601738555,-0.4970853706026279,False,23,81.52173913043478
Qwen2.5-Math,SVAMP,0,4,0.9975,0.249375,0.24921923797626483,-0.49535811601738555,-0.4929739754852463,False,16,79.296875
Qwen2.5-Math,SVAMP,1,4,0.99,0.2475,0.24688279301745636,-0.49535811601738555,-0.5255243737961608,False,10,77.5
Qwen2.5-Math,SVAMP,2,4,0.975,0.24375,0.2422360248447205,-0.49535811601738555,-0.4462319749181797,False,10,89.375
Qwen2.5-Math,SVAMP,3,4,0.995,0.24875,0.2484394506866417,-0.49535811601738555,-0.4583130485744468,False,12,65.625
Qwen2.5-Math,SVAMP,4,4,1.0,0.25,0.25,-0.49535811601738555,-0.5277059750562451,False,9,68.05555555555556
Qwen2.5-Math,SVAMP,5,4,1.0,0.25,0.25,-0.49535811601738555,-0.49231832472027615,False,17,70.58823529411765
Qwen2.5-Math,SVAMP,6,4,0.9475,0.236875,0.2338062924120913,-0.49535811601738555,-0.5365162261113193,False,11,89.20454545454545
Qwen2.5-Math,SVAMP,7,4,0.9675,0.241875,0.23992560446373218,-0.49535811601738555,-0.49065654885744053,False,11,71.02272727272727
Qwen2.5-Math,SVAMP,8,4,1.0,0.25,0.25,-0.49535811601738555,-0.4834384355436534,False,17,72.05882352941177
Qwen2.5-Math,SVAMP,9,4,0.965,0.24125,0.23915737298636927,-0.49535811601738555,-0.5083131593251299,False,9,75.69444444444444
Qwen3-4B,AQuA,0,8,1.0,0.5012285012285013,0.5012285012285013,0.05587655257796665,0.0286352033643936,False,26,88.22115384615384
Qwen3-4B,AQuA,1,8,0.9852941176470589,0.49385749385749383,0.4902439024390244,0.05587655257796665,0.005154022164385515,False,19,82.23684210526316
Qwen3-4B,AQuA,2,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,0.05587655257796665,0.0727033839250932,False,21,77.67857142857143
Qwen3-4B,AQuA,3,8,1.0,0.5012285012285013,0.5012285012285013,0.05587655257796665,0.09075048968988138,False,25,76.75
Qwen3-4B,AQuA,4,8,0.9901960784313726,0.4963144963144963,0.4938875305623472,0.05587655257796665,0.07319859209162075,False,26,76.20192307692308
Qwen3-4B,AQuA,5,8,1.0,0.5012285012285013,0.5012285012285013,0.05587655257796665,0.08533272681934403,False,21,68.75
Qwen3-4B,AQuA,6,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,0.05587655257796665,0.03811545657986368,False,25,76.25
Qwen3-4B,AQuA,7,8,0.9754901960784313,0.48894348894348894,0.4830097087378641,0.05587655257796665,0.08824384712756307,False,22,83.52272727272727
Qwen3-4B,AQuA,8,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,0.05587655257796665,0.09311890949791231,False,24,77.08333333333333
Qwen3-4B,AQuA,9,8,1.0,0.5012285012285013,0.5012285012285013,0.05587655257796665,0.03586797461013883,False,29,78.44827586206897
Qwen3-4B,AQuA,0,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,0.06307580655205787,False,12,83.85416666666667
Qwen3-4B,AQuA,1,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,-0.01803086672293147,True,15,79.16666666666667
Qwen3-4B,AQuA,2,4,0.9901960784313726,0.24815724815724816,0.24754901960784315,0.05587655257796665,-0.01529697068177559,True,12,74.47916666666667
Qwen3-4B,AQuA,3,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,0.0685277440220295,False,13,73.5576923076923
Qwen3-4B,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,-0.02574449750324031,True,15,77.5
Qwen3-4B,AQuA,5,4,0.9705882352941176,0.24324324324324326,0.24146341463414633,0.05587655257796665,0.044624298497633594,False,11,75.56818181818181
Qwen3-4B,AQuA,6,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,0.13508226059964806,False,13,73.5576923076923
Qwen3-4B,AQuA,7,4,0.9901960784313726,0.24815724815724816,0.24754901960784315,0.05587655257796665,0.005025307630027923,False,13,80.76923076923077
Qwen3-4B,AQuA,8,4,0.9019607843137255,0.22604422604422605,0.22062350119904076,0.05587655257796665,0.13438992060733998,False,11,89.20454545454545
Qwen3-4B,AQuA,9,4,1.0,0.25061425061425063,0.25061425061425063,0.05587655257796665,0.15483764861732263,False,16,76.953125
Qwen3-4B,CommonsenseQA,0,8,1.0,0.5,0.5,0.21021727698803697,0.21954768704266472,False,22,77.27272727272727
Qwen3-4B,CommonsenseQA,1,8,1.0,0.5,0.5,0.21021727698803697,0.2268493529391521,False,22,74.43181818181819
Qwen3-4B,CommonsenseQA,2,8,0.9662231320368475,0.48311156601842375,0.4750880724710619,0.21021727698803697,0.20675148649338762,False,33,72.53787878787878
Qwen3-4B,CommonsenseQA,3,8,0.9877175025588536,0.4938587512794268,0.4908443540183113,0.21021727698803697,0.2122985682016958,False,23,78.53260869565217
Qwen3-4B,CommonsenseQA,4,8,0.9754350051177073,0.48771750255885365,0.48179979777553084,0.21021727698803697,0.21546081614477947,False,27,77.77777777777777
Qwen3-4B,CommonsenseQA,5,8,1.0,0.5,0.5,0.21021727698803697,0.20919797907025312,False,27,74.76851851851852
Qwen3-4B,CommonsenseQA,6,8,1.0,0.5,0.5,0.21021727698803697,0.1913510550199193,False,24,78.38541666666667
Qwen3-4B,CommonsenseQA,7,8,1.0,0.5,0.5,0.21021727698803697,0.1831118186697219,False,22,78.97727272727273
Qwen3-4B,CommonsenseQA,8,8,0.9754350051177073,0.48771750255885365,0.48179979777553084,0.21021727698803697,0.19959440296189998,False,19,75.98684210526316
Qwen3-4B,CommonsenseQA,9,8,0.9959058341862845,0.49795291709314227,0.4969356486210419,0.21021727698803697,0.20954623527815244,False,26,71.63461538461539
Qwen3-4B,CommonsenseQA,0,4,1.0,0.2502558853633572,0.2502558853633572,0.21021727698803697,0.2191376618237949,False,21,76.48809523809524
Qwen3-4B,CommonsenseQA,1,4,1.0,0.2502558853633572,0.2502558853633572,0.21021727698803697,0.230055043154658,False,11,66.47727272727273
